	cluster	degree
Msl3	1	333
Msl3l2	0	814
Msln	1	3
Msmo1	0	34
Msn	0	665
Msr1	0	223
Msra	3	898
Msrb2	3	567
Msrb3	0	21
Mss51	1	59
Mst1	3	1370
Msto1	3	1384
Mt-atp6	1	12
Mt-atp8	1	10
Mt-co1	1	273
Mt-co2	1	69
Mt-co3	1	42
Mt-cyb	1	44
Mt-nd1	1	52
Mt-nd2	1	13
Mt-nd3	1	11
Mt-nd4	1	43
Mt-nd4l	1	12
Mt-nd5	1	25
Mt-nd6	1	21
Mt1	1	6
Mt1m	1	46
Mt2A	0	158
Mta1	0	1833
Mta2	2	3244
Mta3	0	780
Mtap	2	1439
Mtarc1	3	1586
Mtch1	3	3057
Mtch2	1	287
Mtdh	2	1083
Mterf1	2	826
Mterf3	1	1
Mterf4	1	47
Mtf1	2	2783
Mtf2	2	1021
Mtfmt	2	486
Mtfp1	1	37
Mtfr1	1	98
Mtfr1l	3	2587
Mthfd1	3	136
Mthfd2	0	232
Mthfr	2	1000
Mthfs	1	236
Mthfsd	2	74
Mtif2	1	82
Mtif3	2	1338
Mtm1	2	1651
Mtmr1	2	1709
Mtmr10	0	69
Mbip	1	2
Mtmr12	2	1039
Mtmr14	3	253
Mtmr2	1	26
Mtmr3	3	3033
Mtmr4	2	2823
Mtmr6	1	105
Mtmr7	3	59
Mtmr9	3	2446
Mto1	3	1569
Mtor	3	2680
Mtpap	2	1976
Mtpn	2	420
Mtr	0	671
Mtres1	2	302
Mtrex	2	993
Mtrf1	2	471
Mtrf1l	1	8
Mtrfr	1	281
Mtrr	1	33
Mtss1	3	544
Mtss2	0	764
Mttp	3	290
Mturn	0	39
Mtus1	3	1418
Mtx1	3	2405
Mtx2	1	130
Mtx3	2	870
Mug1	3	338
Mug2	3	1190
Mul1	2	1664
Mus81	0	11
Mutyh	0	182
Mvb12a	3	3215
Mvb12b	0	709
Mvd	3	18
Mvk	3	465
Mvp	0	1751
Mx1	1	6
AABR07025272.1	1	2
Mx2	3	268
Mxd1	0	2040
Mxd4	2	778
Mxi1	0	1757
Mxra7	0	377
Mxra8	0	399
Myadm	0	1841
Mybbp1a	0	586
Myc	0	16
Mycbp	1	183
Mycbp2	0	3087
Mycl	2	730
Myct1	0	440
Myd88	0	1515
Mydgf	1	50
Myef2	0	118
Myh10	0	1693
Myh14	3	150
Myh9	0	1265
Myl12a	0	2751
Myl6	1	7
Myl9	0	1127
Mylip	0	26
Mylk	0	1074
Mynn	1	35
Myo10	2	2656
Myo18a	0	1480
Myo19	2	18
Myo1b	3	170
Myo1c	0	1218
Myo1d	3	2692
Myo1e	3	405
Myo1f	0	1065
Myo1g	0	1025
Myo5a	0	1262
Myo5b	3	659
Myo6	3	402
Myo7a	0	966
Myo7b	2	31
Myo9a	0	522
Myo9b	0	3510
Myof	0	1196
Myorg	0	696
Myoz3	0	246
Myrf	2	2780
Mysm1	2	456
Myzap	2	2237
Mzb1	0	34
Mzt1	1	157
Mzt2b	0	2580
N4bp1	0	2502
N4bp2	2	253
N4bp2l1	1	35
N4bp2l2	1	6
Naa15	1	114
Naa16	1	69
Naa20	1	139
Naa25	0	439
Naa30	1	43
Ireb2	1	2
Naa35	2	2560
Naa40	0	1291
Naa50	1	26
Naa60	3	3187
Naa80	3	180
Naaa	0	641
Naaladl2	1	4
Nab1	1	2
Nab2	0	17
Nabp2	0	1734
Naca	1	274
Nacc1	2	3333
Nacc2	2	2802
Nadk	2	2639
Nadk2	1	25
Nadsyn1	3	1270
Nae1	1	40
Naf1	1	9
Naga	3	1870
Naglu	0	13
Nagpa	3	1845
Nags	3	386
Naif1	2	2185
Naip5	0	697
Nampt	1	7
Nanp	1	381
Nans	1	16
Nap1l1	0	627
Nap1l4	1	36
Napa	3	1554
Napepld	2	382
Napg	1	8
Naprt	3	336
Napsa	0	994
Narf	1	12
Nars1	3	625
Nars2	1	6
Nasp	2	1320
Nat1	1	177
Nat10	2	1450
Nat8	1	2
Nat8f2	1	9
Nat8f4	3	307
Nat9	0	148
Nav1	0	1651
Nav2	0	786
Nav3	3	275
Naxd	1	21
Naxe	1	8
Ergic3	1	1
Nbas	2	1704
Nbea	2	451
Nbeal1	1	51
Nbeal2	2	2840
Nbn	1	93
Nbr1	3	2352
Ncald	0	11
Ncapd2	3	242
Ncapd3	0	844
Ncapg2	2	75
Ncaph2	0	2860
Ncbp1	2	1842
Ncbp2	1	19
Ncbp2as2	3	1617
Ncbp3	2	3232
Ncdn	0	1188
Ncf1	0	1450
Ncf2	0	248
Ncf4	0	1081
Nck1	2	280
Nck2	0	181
Nckap1	2	988
Nckap1l	0	1572
Nckap5	3	46
Nckipsd	3	1680
Ncl	0	389
Ncln	3	1780
Ncoa1	2	2887
Ncoa2	2	2933
Ncoa3	2	2647
Ncoa4	1	6
Ncoa5	2	2244
Ncoa6	0	1650
Ncoa7	0	198
Ncor1	2	3064
Ncor2	2	1738
Ncr3	1	53
Ncstn	3	2890
Ndc1	0	4
Nde1	3	2647
Ndel1	3	659
Ndfip1	1	8
Ift80	1	2
Ndfip2	1	62
Ndor1	2	261
Ndrg1	0	5
Ndrg2	3	288
Ndrg3	2	2728
Ndst1	3	1707
Ndst2	2	2908
Ndufa1	1	244
Ndufa10l1	3	1022
Ndufa11	1	119
Ndufa12	3	484
Ndufa13	3	79
Ndufa2	1	147
Ndufa3	3	716
Ndufa4	1	8
Ndufa5	1	28
Ndufa6	1	5
Ndufa7	1	12
Ndufa8	3	335
Ndufa9	3	321
Ndufab1	1	117
Ndufaf1	1	237
Ndufaf2	1	1
Ndufaf3	2	1184
Ndufaf4	1	79
Ndufaf5	1	304
Ndufaf6	1	8
Ndufaf7	1	27
Ndufb10	3	2334
Ndufb11	1	237
Ndufb3	3	659
Ndufb4	1	117
Ndufb5	1	203
Ndufb6	1	45
Chpt1	1	2
Ndufb7	3	1675
Ndufb8	1	103
Ndufc1	1	104
Klrg1	1	1
Ndufc2	1	226
Ndufs1	3	1525
Ndufs2	3	991
Ndufs3	1	36
Ndufs4	1	79
Ndufs5	1	98
Ndufs7	3	1606
Ndufs8	3	358
Ndufv1	3	70
Ndufv2	1	61
Ndufv3	1	206
Ndufv3-ps1	1	148
Necap1	2	2190
Necap2	3	2659
Nectin1	3	1752
Nectin2	3	1038
Nectin3	1	43
Nedd1	2	110
Nedd4	0	2149
Nedd4l	2	1138
Nedd8	1	230
Nedd9	1	33
Negr1	2	322
Neil1	3	2259
Nek1	3	571
Nek11	1	142
Nek3	2	110
Nek4	2	1185
Nek6	0	1068
Nek7	1	131
Nek8	0	1011
Nek9	2	3338
Nelfa	2	2700
Nelfb	3	2396
Nelfcd	3	1968
Nelfe	3	975
Nemp1	0	580
Nenf	0	51
Neo1	2	2149
Nepro	0	395
Net1	0	399
Neu2	3	206
Neu3	1	206
Neurl1b	3	1566
Neurl2	2	1952
Neurl3	1	18
Neurl4	2	2539
NEWGENE_1309446	2	24
NEWGENE_1359268	3	2541
NEWGENE_1559832	0	780
NEWGENE_1582771	1	133
NEWGENE_1586233	1	20
NEWGENE_2134	1	25
NEWGENE_619861	1	90
NEWGENE_620180	0	247
Nf1	2	2651
Nf2	2	2045
Nfam1	0	1293
Nfat5	2	496
Nfatc1	3	3044
Nfatc2	0	2661
Nfatc2ip	1	30
Nfatc3	2	2928
Nfe2	0	16
Nfe2l1	3	2852
Nfe2l2	2	6
Nfia	2	3126
Nfib	2	1526
Nfic	3	1968
Nfil3	2	51
Nfix	1	34
Nfkb1	0	1783
Nfkb2	0	703
Nfkbia	0	715
Nfkbib	0	2398
Nfkbie	0	1178
Nfkbil1	0	1194
Nfkbiz	0	2
Nfrkb	2	488
Nfs1	3	2580
Nfu1	1	1
Nfx1	3	2218
Nfxl1	2	118
Nfya	2	564
Nfyb	2	357
G3bp2	2	1
Nfyc	3	2202
Ngef	3	1245
Ngly1	2	282
Ngrn	1	66
Dpep1	1	2
Nhej1	1	3
Nhlrc2	1	486
Nhlrc3	2	2198
Nhp2	1	4
Dtd1	1	1
Nhsl1	0	150
Basp1	0	5
Niban1	0	1371
Niban2	0	1184
Nid1	0	1447
Nid2	3	2037
Nif3l1	1	7
Nifk	1	12
Nin	0	1541
Ninj1	0	262
Ninj2	3	179
Nip7	1	159
Nipa1	2	7
Nipa2	1	23
Nipal1	3	51
Nipal2	0	670
Nipal3	0	1624
Nipbl	2	1667
Nipsnap1	3	1312
Nipsnap2	2	32
Nipsnap3b	0	133
Nisch	2	2232
Nit1	3	1319
Nit2	1	1
Nkap	1	17
Nkapd1	1	42
Nkd1	0	989
Nkg7	0	229
Nkiras1	3	184
Nkiras2	3	2995
Nkrf	2	1681
Nktr	1	515
Nkx1-2	3	300
Nln	2	1067
Nlrc4	0	955
Nlrc5	3	2118
Nlrp12	1	60
Nlrp1a	0	815
Nlrp3	0	1502
Nlrx1	3	2500
Nmd3	1	76
Nme1	3	1469
Nme2	0	82
Nme3	3	13
Nme6	2	107
Nme7	0	644
Nmi	3	513
Nmnat1	2	1362
Nmnat3	2	211
Nmral1	2	3
Nmrk1	1	6
Nmt1	3	3118
Nmt2	3	1174
Nnmt	1	34
Nnt	2	1270
Noa1	1	52
Nob1	2	1060
Noc2l	2	1924
Noc3l	2	1141
Noc4l	2	2394
Noct	1	12
Nod1	0	2704
Nol10	0	150
Nol11	2	525
Nol12	0	189
Nol3	0	306
Nol6	2	2393
Nol7	2	890
Nol8	1	5
Nol9	2	2307
Nolc1	2	1138
Nom1	2	1514
Nomo1	2	2345
Nono	0	3285
Nop10	2	246
Nop14	2	1707
Nop16	1	247
Nop2	2	1294
Nop53	0	2254
Nop56	2	1130
Nop58	1	31
Nop9	2	2784
Nopchap1	0	53
Nos1ap	0	1121
Nos2	0	56
Nos3	0	357
Nosip	3	23
Nostrin	0	118
Notch1	0	1329
Notch2	2	1983
Notum	3	696
Npas2	2	100
Npat	2	245
Npb	1	21
Npc1	3	1239
Npc2	0	806
Npdc1	0	928
Npepl1	3	2972
Npepps	2	2494
Nphp1	1	139
Nphp3	0	834
Npl	0	9
Nploc4	3	3176
Npm1	0	314
Npm3	1	64
Npr1	0	952
Npr3	0	28
Nprl2	2	2528
Nprl3	2	2211
Nptn	1	5
Itm2b	0	4
Nptx2	3	7
Npy	0	701
Nqo1	0	11
Nqo2	3	321
Nr0b2	2	30
Nr1d1	3	748
Nr1d2	3	100
Nr1h2	3	2845
Nr1h3	2	1583
Nr1h4	2	1360
Nr1i2	2	437
Nr2c1	2	1352
Nr2c2	0	2541
Nr2f1	0	212
Nr2f2	0	1942
Nr2f6	0	2083
Nr3c1	1	18
Nr3c2	3	1047
Nr4a1	0	54
Nr4a2	1	3
Nr4a3	1	3
Nr5a2	3	942
Nr6a1	2	897
Nras	0	3240
Nrbf2	1	19
Nrbp1	3	2722
Nrbp2	2	620
Nrdc	2	2391
Nrde2	2	1075
Nrep	1	36
Nrf1	2	792
Nrg1	0	450
Nrgn	0	421
Nrip1	3	171
Nrip3	0	350
Nrm	0	1629
Nrp1	0	1182
Nrp2	0	1181
Nrros	0	1943
Nrxn2	0	2089
Nsa2	1	327
Nsd1	2	3102
Nsd2	2	330
Nsd3	2	2783
Nsdhl	3	228
Nsf	3	2484
Nsfl1c	3	2712
Nsmaf	2	2237
Nsmce1	1	9
Nsmce2	1	16
Nsmce4a	1	16
Nsmf	1	17
Nsrp1	2	26
Nsun2	3	625
Nsun3	1	232
Nsun4	3	1200
Nsun5	2	1958
Nsun6	1	1
Nt5c	0	87
Nt5c2	0	375
Nt5c3a	1	318
Nt5c3b	0	39
Nt5dc1	1	16
Nt5dc3	3	879
Nt5e	1	85
Nt5m	3	1324
Ntaq1	2	1631
Ntf3	0	37
Nthl1	2	1441
Ntmt1	1	3
Ntn1	0	828
Ntng1	2	80
Ntng2	0	1906
Ntpcr	3	365
Ntrk1	1	9
Ntsr1	0	919
Nuak1	0	732
Nuak2	2	1803
Nub1	3	3165
Nubp2	3	2609
Nubpl	3	115
Nucb1	3	2661
Nucb2	0	189
Nucks1	0	2226
Nudc	3	2267
Nudcd1	1	16
Nudcd2	1	138
Nudcd3	2	2775
Nudt12	1	56
Ctbs	1	1
Nudt13	1	4
Nudt14	1	31
Nudt15	0	22
Nudt16	3	1000
Dgcr6	3	3
Nudt16l1	3	1872
Nudt18	0	8
Nudt19	0	1487
Nudt2	1	169
Nudt21	0	1209
Nudt22	1	28
Nudt3	0	1695
Nudt5	3	1416
Nudt7	1	2
Nudt8	1	73
Nudt9	3	2878
Nufip1	0	1236
Nufip2	2	734
Numa1	3	2932
Numb	2	2816
Nup107	2	809
Nup133	3	2481
Nup153	0	1646
Nup155	2	430
Nup160	2	1188
Nup188	2	181
Nup205	2	2278
Nup210	0	800
Nup214	2	1061
Nup35	1	79
Nup37	2	162
Nup43	1	83
Nup50	3	2910
Nup54	1	82
Nup58	2	1076
Nup62	3	2948
Nup85	2	2063
Nup88	2	535
Nup93	0	716
Nup98	2	2905
Nupl2	2	407
Nupr2	0	2
Nus1	2	977
Nutf2	1	272
Nvl	2	233
Nxf1	2	892
Nxn	0	20
Nxpe2	0	49
Nxpe4	3	336
Nxt1	1	9
Nxt2	1	73
Oaf	2	182
Oard1	3	1894
Oas1a	1	9
Oas1i	3	14
Oas1k	0	793
Oas2	3	167
Oas3	0	2018
Oasl	3	1021
Oasl2	2	771
Oat	3	22
Oaz1	1	24
Oaz2	3	2813
Ocel1	3	2929
Ociad1	2	1797
Ociad2	1	71
Ocrl	2	2972
Odad4	3	203
Odaph	3	3
Odc1	2	5
Odf2	0	991
Odf2l	1	1
Odr4	1	13
Ofd1	1	183
Oga	3	367
Ogdh	3	2570
Ogfod1	2	2314
Ogfod3	3	1678
Ogfr	3	2520
Ogfrl1	0	373
Ogg1	1	37
Ogt	1	40
Fra10ac1	1	4
Oit3	0	996
Ola1	3	797
Olfml1	0	293
Olfml2b	0	892
Olfml3	0	161
Olfr1176	1	143
Olfr209	1	314
Olfr418	1	169
Olr1	0	181
Olr1086	1	224
Olr1105	1	75
Olr1142	1	9
Olr1186	1	94
Olr1248	1	78
Olr1275	1	7
Olr1352	1	249
Olr1383	1	65
Olr1385	1	135
Olr1391	1	190
Olr1397	1	275
Olr1398	1	284
Olr1466	1	377
Olr1469	1	176
Olr1505	1	150
Olr1516	1	75
Olr1553	1	26
Olr1563	1	320
Olr1585	1	162
Olr1607	1	295
Olr1700	1	4
Olr208	1	53
Olr209	1	182
Olr219	1	296
Olr3	1	134
AABR07022168.1	1	1
AC118115.1	1	4
Olr302	1	116
Olr306	1	53
Olr310	1	44
Olr315	1	9
Olr318	1	32
Ccdc152	1	1
Olr324	1	112
Olr326	1	266
Olr421	1	97
Olr425	1	183
Olr437	1	211
Olr469	1	265
Olr527	1	252
Olr633	1	237
Olr653	1	107
Olr663	1	157
Olr689	1	315
Olr691	1	84
Olr731	1	99
Olr774	1	141
Olr778	1	107
Olr856	1	239
Oma1	1	78
Onecut1	2	162
Onecut2	2	2850
Opa1	2	2790
Opa3	2	2747
Ophn1	2	311
Oplah	1	4
Optc	1	197
Optn	3	1613
Orai1	3	1508
Orai3	2	1419
Orc2	1	81
Orc3	0	265
Orc4	1	167
Orc5	1	83
Orm1	0	296
Ormdl1	1	273
Ormdl2	2	1737
Ormdl3	3	2704
Os9	3	2438
Osbp	3	2535
Osbpl11	3	1363
Osbpl1a	3	2100
Osbpl2	2	2785
Osbpl3	0	457
Osbpl7	2	2402
Osbpl8	1	72
Osbpl9	1	94
Oscp1	1	3
Oser1	3	164
Osgep	3	6
Osgepl1	1	24
Osgin1	3	645
Osgin2	0	233
Osmr	0	6
Ostc	1	247
Ostf1	1	344
Ostm1	2	940
Otc	3	28
Otogl	1	52
Abcg3l2	1	3
Otub1	1	83
Otub2	3	112
Otud1	0	65
Otud3	2	1146
Otud4	2	1747
Otud5	3	2512
Otud6b	1	90
Otud7b	3	2711
Otulin	1	16
Otulinl	0	500
Oxa1l	3	2343
Oxct1	0	40
Oxnad1	2	1496
Oxr1	0	1251
Oxsm	2	2339
Oxsr1	2	3001
P2rx4	0	408
P2rx5	0	9
P2rx7	3	583
P2ry1	1	7
Hyls1	1	4
P2ry10	0	100
P2ry13	0	575
P2ry14	0	1284
P2ry2	3	332
P2ry4	2	144
P3h1	3	1839
P3h2	0	826
P3h3	0	1999
P4ha1	2	1121
P4ha2	3	1260
P4hb	3	565
Pa2g4	2	1717
Pabir1	0	3103
Pabpc1	0	1619
Pabpc4	0	979
Pabpn1	1	12
Pacrgl	1	10
Pacs1	0	1712
Pacs2	0	2740
Pacsin2	3	2614
Pacsin3	0	37
Paf1	0	2817
Pafah1b1	3	147
Pafah1b2	2	791
Pafah2	0	1594
Pag1	3	2251
Pah	3	172
Paics	3	403
Paip1	1	80
Paip2b	2	1353
Pak1	3	2298
Pak1ip1	0	53
Pak2	0	3203
Pak4	3	2101
Pald1	1	9
Palldl1	3	2159
Palm	0	1414
Palmd	3	166
Pam	2	606
Pam16	1	180
Pamr1	0	437
Pan2	2	403
Pan3	0	1000
Pank1	3	593
Pank2	2	460
Pank3	3	768
Pank4	1	1
Panx1	3	618
Panx2	0	844
Paox	0	1015
Papola	1	46
Papolg	2	525
Papss1	0	407
Papss2	3	513
Paqr3	2	136
Paqr4	3	1367
Paqr7	1	19
Paqr8	0	1246
Pard3	3	1466
Pard3b	2	232
Pard6b	3	2569
Parg	1	19
Park7	3	1780
Parl	2	376
Parm1	0	855
Parn	2	1226
Parp1	3	2178
Parp10	3	3167
Parp11	0	503
Parp12	2	243
Parp14	3	270
Parp16	3	282
Parp2	2	2538
Parp3	0	1727
Parp6	2	2841
Parp8	0	474
Parp9	2	261
Pars2	2	2269
Parva	3	2653
Parvb	3	2534
Parvg	0	1136
Patj	2	1586
Patl1	3	1968
Patz1	0	1207
Pawr	1	1
Paxbp1	1	110
Paxip1	2	702
Paxx	1	6
Pbdc1	1	71
Pbld1	3	34
Pbld2	1	5
Pbrm1	2	1909
Pbx1	3	596
Pbx2	3	2468
Pbx3	0	1121
Pbxip1	3	59
Pc	1	32
Pcbd1	1	254
Pcbp1	3	2520
Pcbp2	3	2108
Pcbp3	0	490
Pcbp4	3	2620
Pcca	3	765
Pccb	3	61
Pcdh1	0	1965
Pcdh12	3	8
Pcdh18	0	17
Pcdh7	2	140
Pcdhga7	0	1268
Pced1a	2	1051
Pced1b	1	320
Pcf11	1	135
Pcgf1	1	17
Pcgf2	0	1447
Pcgf3	0	981
Pcgf5	0	969
Pcgf6	2	309
Pcid2	2	2765
Pcif1	3	2483
Pck1	3	115
Pcm1	2	459
Ccdc158	2	1
Pcmt1	1	64
Pcmtd1	3	166
Pcmtd2	1	62
Pcna	1	49
Pcnp	2	875
Pcnt	3	2674
Pcnx1	2	1600
Pcnx3	2	2624
Pcolce	0	738
Pcsk1	0	236
Pcsk1n	0	138
Pcsk5	2	499
Pcsk6	2	811
Pcsk7	2	3133
Pcsk9	0	1019
Pctp	1	4
Pcyox1	2	3197
Pcyt1a	3	1703
Pcyt2	3	1638
Pdap1	3	33
Pdcd10	1	211
Pdcd11	0	1777
Pdcd2	1	7
Pdcd2l	1	6
Fam204a	1	2
Pdcd4	3	160
Pdcd6	2	978
Pdcd6ip	3	2647
Pdcd7	2	2538
Pdcl	1	61
Pdcl3	1	1
Pde12	1	3
Pde1a	0	97
Pde2a	0	884
Pde3a	0	1554
Pde3b	1	14
Pde4b	0	345
Pde4c	3	36
Pde4d	1	3
Pde4dip	2	1576
Pde5a	2	1804
Pde6d	2	85
Pde7a	1	9
Pde7b	0	1508
Pde8a	2	1598
Pde8b	3	402
Pdf	3	2034
Pdgfa	0	1067
Pdgfc	1	2
Pdgfra	0	561
Pdgfrb	0	1948
Pdha1	3	873
Pdhb	3	416
Pdhx	2	1034
Pdia3	3	904
Pdia4	3	92
Pdia5	0	248
Itga2b	0	1
Pdia6	3	38
Pdik1l	2	865
Pdk1	3	11
Pdk2	3	941
Pdk3	0	424
Pdlim1	0	1961
Pdlim2	3	183
Pdlim5	3	2101
Pdlim7	0	1223
Pdp2	3	466
Pdpk1	2	2638
Pdpr	2	3176
Pds5a	2	3050
Pds5b	1	21
Pdss1	0	54
Pdss2	3	945
Pdxdc1	2	2692
Pdxk	1	62
Pdzd2	0	757
Pdzd8	3	2409
Pdzk1	3	400
Pdzrn3	0	11
Pea15	0	1171
Peak1	0	985
Pear1	0	779
Pebp1	3	509
Pecam1	0	1323
Pecr	2	534
Peds1	0	1940
Pef1	1	18
Peg3	3	655
Peli1	3	688
Peli2	0	1062
Peli3	2	2572
Pelo	3	797
Pelp1	3	2664
Pemt	3	512
Per1	0	267
Per2	0	76
Per3	0	159
Perp	0	3
Pes1	0	2021
Pet100	1	140
Pex1	2	1742
Pex10	2	366
Pex11a	1	2
Pex11b	2	2132
Pex12	1	9
Pex13	3	2533
Pex14	1	28
Pex16	3	50
Pex19	3	2244
Pex2	1	141
Pex26	2	2666
Pex3	3	443
Pex5	3	1317
Pex6	3	52
Pex7	3	46
Pf4	0	918
Pfas	0	169
Pfdn1	1	112
Pfdn2	3	849
Pfdn4	1	55
Pfdn5	1	159
Pfdn6	3	268
AABR07044383.1	1	7
Pfkfb1	3	189
Pfkfb2	2	1138
Pfkfb3	0	243
Pfkfb4	0	169
Pfkl	0	2526
Pfkm	3	324
Crym	3	2
Pfkp	0	597
Pfn1	0	2485
Pgam1	3	2842
Pgam5	2	1978
Pgap1	3	21
Pgap2	0	2551
Pgap3	3	2026
Pgap6	3	2754
Pgd	3	1121
Pgghg	0	962
Pggt1b	2	174
Pgk1	1	41
Pgls	3	513
Pglyrp1	0	466
Pglyrp2	3	361
Pgm1	3	1458
Pgm2	0	400
Pgm2l1	0	162
Pgm3	3	39
Pgm5	0	622
Pgp	3	36
Pgpep1	2	160
Pgrmc1	1	18
Pgrmc2	3	2059
Pgs1	0	2060
Phactr2	0	1171
Phactr4	2	1867
Phax	2	804
Phb	1	51
Phc1	0	1175
Phc2	0	2283
Phc3	2	1687
Pheta1	1	6
Phf1	2	1
Phf10	1	8
Phf11	3	1
Phf12	0	1983
Phf13	3	1587
Phf14	1	19
Hook1	1	2
Phf19	3	236
Phf2	2	3299
Phf20	2	2440
Phf20l1	1	100
Phf21a	2	651
Phf23	1	16
Phf3	0	3498
Phf5a	1	14
AABR07015507.1	1	3
Phf6	1	21
Phf8	2	2696
Phgdh	0	9
Phip	2	525
Phka1	3	1275
Phkb	1	48
Phkg2	0	2756
Phlda3	0	7
Phldb1	0	740
Phldb2	2	876
Phldb3	0	465
Phlpp1	3	2818
Phlpp2	3	1030
Phospho1	2	904
Phospho2	1	17
Phrf1	2	3107
Phtf1	2	1816
Phtf2	1	8
Phyh	0	7
Phyhd1	3	2148
Phykpl	3	177
Pi15	1	99
Pi4k2a	3	518
Pi4k2b	1	22
Pi4ka	2	2448
Pi4kb	2	2534
Pianp	0	313
Pias1	2	1979
Pias2	2	1911
Pias3	0	1684
Pias4	3	2175
Pibf1	1	60
Picalm	2	333
Pick1	0	1981
Pid1	0	1020
Pidd1	2	816
Piezo1	0	2115
Piga	1	169
Pigb	0	181
Pigc	3	1402
Pigf	1	245
Pigg	2	177
Pigh	2	1327
Pigk	3	863
Pigm	1	55
Pign	2	36
Abca8a	2	1
Pigo	3	707
Pigp	1	12
Pigq	2	2385
Pigr	3	2183
Pigs	3	3050
Pigt	2	2597
Pigv	2	294
Pigx	1	84
Pih1d1	3	2308
Pik3ap1	0	2508
Pik3c2a	1	49
Pik3c2b	2	1399
Pik3c2g	1	140
Pik3c3	2	952
Pik3ca	2	2419
Pik3cb	2	2572
Pik3cd	0	1442
Pik3cg	0	933
Pik3r1	3	1953
Pik3r2	3	2106
Pik3r4	3	2541
Pik3r5	0	2009
Pikfyve	2	1690
Pim1	0	86
Pim2	3	2027
Pin1	3	626
Pink1	3	1276
Pinx1	2	1158
Pip4k2b	2	2916
Pip4k2c	1	41
Pip4p1	3	13
Pip4p2	1	12
Pip5k1a	2	1
Pip5k1c	0	1909
Pip5kl1	3	383
Pipox	3	727
Pisd	1	13
Hemk1	1	1
Pithd1	2	511
Pitpna	2	3001
Pitpnb	1	20
Pitpnc1	0	843
Egfl7	0	2
Pitpnm1	0	953
Pitpnm2	2	1225
Pitrm1	3	1846
Pja1	1	43
Pja2	3	2390
Pkd1	2	2272
Pkd1l2	3	750
Pkd2	0	543
Pkdcc	3	1760
Pkia	1	20
Far1	1	1
Pkig	0	2515
Pklr	3	402
Pkm	0	1672
Pkn1	0	2929
Pkn2	2	737
Pkn3	2	2063
Pknox1	0	1551
Pkp2	1	4
Pkp3	3	1725
Pkp4	3	907
Pla1a	0	89
Pla2g10	1	23
Pla2g12a	0	79
Abcg5	1	2
Pla2g12b	1	113
Pla2g15	0	35
Pla2g2a	0	354
Pla2g2d	0	554
Pla2g4a	0	221
Pla2g4b	2	328
Pla2g6	3	2724
Pla2g7	0	712
Pla2r1	1	2
Plaa	2	108
Plaat3	1	56
Plac8	0	270
Plagl2	2	2453
Plat	0	143
Plau	0	1219
Plaur	0	207
Plbd1	3	1112
Plbd2	3	2657
Plcb1	2	269
Plcb2	0	1236
Plcb3	2	3057
Plcb4	1	23
Plcd1	0	1367
Plce1	0	301
Plcg1	3	2788
Plcg2	0	515
Plcl2	1	142
Pld1	2	867
Pld2	0	1117
Pld3	0	1167
Pld4	0	1360
Pld6	0	224
Plec	0	985
Plek	0	110
Plekha1	0	455
Plekha2	0	841
Plekha3	0	343
Plekha4	3	1084
Plekha5	2	569
Plekha6	3	645
Plekha7	0	1108
Plekha8	2	1788
Plekhb1	0	101
Plekhb2	3	1645
Plekhd1	3	240
Plekhf1	1	2
Plekhf2	0	1578
Plekhg1	2	1898
Plekhg2	3	852
Plekhg3	2	2469
Plekhg5	0	678
Plekhg6	0	1119
Plekhh1	2	645
Plekhh3	0	1229
Plekhm1	3	2169
Plekhm2	0	2482
Plekhm3	3	1271
Plekho1	0	1216
Plekho2	0	2436
Plg	3	2191
Plgrkt	1	9
Krt15	1	2
Plin2	2	776
Plk2	2	1387
Plk3	2	1290
Plod1	2	232
Plod3	3	1928
Plpbp	3	683
Plpp1	1	7
Plpp2	0	538
Plpp3	3	1188
Plpp5	0	211
Plpp6	3	2418
Plrg1	1	165
Pls1	3	182
Pls3	3	204
Plscr2	0	627
Plscr3	3	2567
Cldn7	3	3
Plscr4	0	13
Pltp	0	417
Plvap	0	1224
Plxdc2	0	1963
Plxna1	0	2404
Plxna2	3	973
Plxnb1	0	526
Plxnb2	2	2840
Plxnc1	0	13
Plxnd1	0	1749
Pm20d1	3	492
Pm20d2	1	14
Pmaip1	0	21
Pmf1	0	802
Pml	3	3045
Pmm1	0	806
Pmm2	3	2559
Pmp22	0	48
Pmpca	3	1977
Pmpcb	1	197
Pms1	1	137
Pms2	0	893
Pmvk	3	227
Pnisr	1	222
Pnkd	1	17
Pnkp	3	151
Pnn	1	19
Pno1	2	930
Pnp	0	350
Pnpla2	3	1692
Pnpla3	3	149
Pnpla4	2	8
Pnpla5	3	30
Pnpla6	2	2090
Pnpla7	2	529
Pnpla8	1	92
Pnpo	3	2217
Pnpt1	1	51
Pnrc1	1	4
Pnrc2	1	69
Poc1b	2	284
Poc5	0	1017
Podxl	0	892
Pofut1	3	2507
Pofut2	0	2945
Pogk	0	1303
Poglut1	2	1323
Poglut2	2	528
Poglut3	2	1931
Pogz	2	2719
Pola1	1	5
Polb	1	155
Pold1	3	1495
Pold2	2	392
Pold3	0	2619
Poldip2	3	2137
Poldip3	1	26
Pole	3	874
Pole3	1	11
Pole4	1	15
Polg	0	501
Polg2	1	11
Polh	2	977
Polk	2	1570
Poll	0	16
Polm	2	939
Polr1a	2	1962
Polr1b	2	2576
Polr1c	0	20
