	cluster	degree
Nfu1	2	1691
Nfx1	3	2886
Nfxl1	0	1606
Nfya	0	1257
Nfyb	2	1550
Nfyc	2	1252
Ngdn	0	3199
Ngfr	0	520
Ngly1	2	3557
Ngrn	1	3857
Nhej1	3	3239
Nhlrc1	2	300
Nhlrc2	0	2636
Nhlrc3	0	2369
Nhp2	3	3430
Nhs	0	3
Nhsl1	0	199
Niban1	0	6
Niban2	1	1050
Nicn1	2	223
Nid1	0	1650
Nid2	1	92
Nif3l1	1	1306
Nifk	0	3185
Nin	0	787
Ninj1	0	49
Nip7	3	1677
Nipa1	1	2970
Nipa2	3	3813
Nipal2	3	1178
Nipal3	1	1447
Nipbl	0	2755
Nipsnap1	3	142
Nipsnap2	2	1420
Nipsnap3b	1	85
Nisch	1	2581
Nit1	3	2418
Nit2	3	1671
Nkain1	2	21
Nkain2	4	12
Nkap	2	4156
Nkapd1	0	2712
Nkd1	1	13
Nkd2	0	15
Nkg7	3	78
Nkiras1	2	742
Nkiras2	2	2007
Nkrf	3	2694
Nktr	0	1008
Nkx2-1	4	8
Nle1	2	226
Nlgn2	1	571
Nln	2	2350
Nlrc4	0	389
Nlrc5	4	15
Nlrp1a	0	604
Nlrp3	0	68
Nlrx1	2	1101
Nmd3	0	2760
Nme1	1	835
Nme2	3	2632
Nme3	3	61
Nme5	4	507
Nme6	2	465
Nme7	0	2982
Nmi	0	332
Nmnat1	2	152
Nmnat2	4	29
Nmnat3	2	920
Nmral1	3	890
Nmrk1	1	821
Nmrk2	5	4
Nmt1	3	2781
Nmt2	0	821
Nnmt	3	1813
Nnt	2	797
Noa1	2	1059
Nob1	3	1784
AABR07026317.1	3	2
Noc2l	0	3177
Noc3l	0	1618
Noc4l	3	2640
Noct	2	49
Nod1	1	1004
Nod2	0	93
Nog	2	21
Nol10	0	907
Nol11	2	3086
Nol12	3	2248
Nol3	2	375
Nol4l	3	1013
Nol6	3	3168
Nol7	3	1481
Nol8	0	1567
Nol9	3	3419
Nolc1	3	1907
Nom1	0	4002
Nomo1	2	1881
Nono	3	2313
Nop10	2	1083
Nop14	0	770
Nop16	3	3560
Nop2	3	2744
Nop53	3	1395
Nop56	2	2979
Nop58	0	2360
Nop9	1	2261
Nopchap1	3	3320
Nos1	2	1
Nos1ap	1	55
Nos2	0	22
Nos3	1	70
Nosip	1	166
Nostrin	0	21
Notch1	1	380
Notch2	0	2845
Notch3	1	26
Notch4	1	14
Nova1	0	161
Nova2	1	211
Nox4	0	168
Npas2	1	1
Npas3	3	977
Npat	0	2729
Npb	1	2126
Npc1	0	2333
Npc2	1	1596
Npdc1	1	658
Npepl1	2	1877
Npepps	2	1064
Nphp1	0	53
Nphp3	0	2342
Nphp4	0	1359
Nphs2	0	929
Npl	3	2304
Nploc4	2	2582
Npm1	3	639
Npm3	1	1577
Npr1	1	1350
Npr2	0	333
Npr3	1	20
Nprl2	2	1372
Nprl3	2	993
Nptn	0	3123
Nptxr	1	2122
Npy1r	1	102
Nqo1	3	1661
Nqo2	3	289
Nr1d1	2	30
Nr1d2	3	429
Nr1h2	3	2529
Nr1h3	3	2278
Nr1h4	4	7
Nr2c1	0	2115
Nr2c2	3	4102
Nr2c2ap	1	508
Nr2f1	0	83
Nr2f2	3	896
Nr2f6	1	138
Nr3c1	0	3466
Nr3c2	0	2124
Nr4a1	2	13
Nr4a2	2	5
Nr5a2	0	1
Nrap	5	57
Nrarp	1	46
Jag2	1	1
Nras	0	2925
Nrbf2	2	1466
Nrbp1	2	3100
Nrbp2	1	29
Nrdc	2	1813
Nrde2	0	2050
Nrep	2	3
Nrf1	0	2113
Nrg1	4	18
Mbtps2	4	4
Nrg4	3	1035
Nrip1	0	1918
Nrip2	1	7
Nrip3	1	1001
Nrm	1	535
Nrn1	3	2
Nrp1	1	1468
Nrp2	3	1620
Nrros	0	1559
Nrxn1	0	197
Nsa2	3	1027
Nsd1	0	2630
Nsd2	0	1463
Nsd3	0	1123
Nsdhl	1	203
Nsf	3	3497
Nsfl1c	3	3074
Nsmaf	2	2320
Nsmce1	2	2135
Nsmce2	0	734
Nsmce4a	3	2656
Nsmf	1	38
Nsrp1	0	32
Nsun2	2	2611
Nsun3	4	127
Cd27	4	4
Nsun4	2	1792
Nsun5	1	3229
Nsun6	0	458
Nsun7	4	5
Nt5c	1	101
Nt5c1a	2	1
Nt5c2	3	2320
Nt5c3a	2	1302
Nt5c3b	1	757
Nt5dc1	3	1429
Nt5dc2	3	1035
Nt5dc3	2	484
Nt5e	0	1962
Nt5m	1	216
Ntaq1	2	306
Ntf3	0	954
Nthl1	1	1838
Ntm	0	255
Ntmt1	2	1286
Ntn1	0	674
Ntng1	0	804
Ntng2	1	585
Ntpcr	1	1019
Ntrk1	1	10
Ntrk2	0	1390
Ntrk3	6	3
Ntsr1	0	136
Ntsr2	2	1
Nuak1	2	61
Nuak2	1	237
Nub1	3	3079
Nubp2	3	2007
Nubpl	1	560
Nucb1	3	2771
Nucb2	0	159
Nucks1	3	2138
Nudc	3	1453
Nudcd1	2	1851
Nudcd2	2	730
Nudcd3	2	2555
Nudt1	1	92
Nudt12	3	1740
Nudt13	2	1368
Nudt14	1	1541
Nudt15	2	8
Nudt16	3	2024
Nudt16l1	1	58
Nudt18	1	886
Nudt19	2	1625
Nudt2	2	1892
Nudt21	3	3741
Nudt22	3	2377
Nudt3	2	176
Nudt4	2	1803
Nudt5	3	1591
Nudt6	3	1500
Nudt7	1	1495
Nudt8	2	1300
Nudt9	3	2556
Nufip1	0	1591
Nufip2	0	2508
Numa1	0	3994
Numb	3	2835
Numbl	1	9
Nup107	0	4033
Nup133	1	2789
Nup153	2	3013
Nup155	3	4492
Nup160	0	4327
Nup188	1	1435
Nup205	1	2550
Nup210	2	28
Nup214	0	3788
Nup35	2	2244
Nup37	3	2845
Nup43	3	2169
Nup50	1	3318
Nup54	0	3818
Nup58	0	3599
Nup62	2	2360
Nup85	1	1881
Nup88	2	2523
Nup93	0	1283
Nup98	0	3906
Nupl2	1	2810
Nupr2	3	869
Nus1	3	2171
Nutf2	2	1002
Nvl	0	909
Nwd1	4	12
Nxf1	0	887
Nxn	2	209
Nxnl1	3	270
Nxpe1	3	48
Nxpe2	4	244
Nxpe3	1	29
Nxpe4	4	33
Nxph3	0	367
Nxt1	3	647
Nxt2	3	87
Nynrin	0	1185
Oaf	1	713
Oard1	3	2852
Oas1a	1	4
Oas1k	0	5
Oas2	1	6
Oas3	1	5
Oasl	1	144
Oasl2	1	16
Oat	2	1633
Oaz1	2	1216
Oaz2	2	942
Obi1	3	1924
Obscn	5	48
Obsl1	2	8
Ocel1	1	666
Ociad1	3	3104
Ociad2	0	263
Ocrl	0	2913
Odad4	1	16
Odc1	3	2258
Odf2	0	1879
Odf2l	4	14
Odr4	3	1124
Ofd1	0	2170
Oga	0	2693
Ogdh	2	1721
Ogfod1	2	2250
Ogfod3	3	2864
Ogfr	3	2070
Ogfrl1	3	953
Ogg1	1	2466
Ogt	0	1553
Ola1	2	1643
Olfm1	0	194
Olfml1	1	473
Olfml2a	1	3
Matn2	1	2
Olfml2b	0	407
Olfml3	3	483
Olfr1176	4	154
Olfr209	4	208
Olfr323	4	328
Olfr418	4	445
Olfr822	4	315
Olfr917	4	11
Olr1	2	8
Olr1000	4	121
Olr1029	4	235
Olr1058	0	336
Olr1083	4	388
Nat8f5	4	4
Olr1086	4	337
Olr1092	4	337
Olr1105	4	365
Olr1107	4	64
Acp3	4	1
Olr1108	4	271
Olr1142	4	279
Olr1145	4	208
Olr1179	4	335
Olr1186	4	96
Olr1241	4	371
Olr1248	4	247
Olr1275	4	221
Olr1307	4	69
Olr1349	4	429
Olr1352	4	359
Olr136	4	134
Olr1366	0	25
Olr1378	4	323
Olr1381	4	149
Olr1382	4	25
Olr1383	4	296
Olr1385	4	104
Olr1391	4	380
Olr1397	4	401
Olr1398	4	319
Olr1401	4	263
Olr1407	0	646
Olr1428	0	340
Olr1439	4	3
Olr1448	4	257
Olr1450	4	138
Olr1454	4	10
Olr1466	4	415
Olr1468	4	191
Olr1469	4	338
Olr1505	4	340
Olr1516	4	276
Olr1522	4	378
Olr155	4	320
Olr1553	4	9
Olr1563	4	296
Olr1567	4	6
Olr1569	4	9
Olr1585	4	459
Olr1601	4	364
Olr1605	4	331
Olr1606	4	392
Olr1607	4	189
Olr1608	4	269
Olr1611	4	332
Olr1624	4	203
Olr1627	4	330
Cyp4f18	4	2
Olr1629	4	91
Olr1638	4	226
Olr1641	4	57
Olr1644	4	370
Olr1660	4	8
Olr1662	0	926
Olr1671	4	31
Olr1687	4	295
Olr1691	4	20
Olr1695	4	185
Olr1696	4	389
Olr1700	4	64
Olr1702	4	229
Olr1868	4	18
Olr208	4	7
Olr209	4	357
Olr219	4	381
Olr226	4	11
Olr292	4	188
Olr295	4	44
Fcrl5	4	1
Olr299	4	85
Olr3	4	184
Olr300	4	175
Olr302	4	380
Olr306	4	2
Olr307	4	24
Olr310	4	206
Olr315	4	307
Olr319	4	221
Olr321	4	7
Olr324	4	415
Olr326	4	226
Olr380	4	217
Olr396	4	102
Olr403	4	91
Olr425	4	236
Olr427	4	192
Olr428	0	27
Olr437	4	363
Olr462	4	123
Olr469	4	22
Olr527	4	333
Olr531	4	220
Olr566	0	256
Olr607	4	357
Olr619	4	342
Olr621	4	6
Akain1	4	1
Olr633	4	336
Olr641	4	194
Olr649	4	442
Olr650	4	12
Olr651	4	66
Olr653	4	381
Olr655	4	180
Olr659	4	423
Olr660	4	98
Olr663	4	271
Olr666	4	66
Olr677	4	161
Olr687	4	433
Olr689	4	347
Olr691	4	186
Olr709	4	279
Olr717	4	63
Olr720	4	305
Olr722	4	5
Olr731	4	376
Olr754	4	239
Olr760	4	181
Olr774	4	103
Olr778	4	380
Olr782	4	9
Olr8	4	370
Olr801	4	286
Olr802	4	240
Olr812	4	233
Olr827	4	297
Olr833	4	136
Olr853	4	307
Olr854	4	346
Olr856	4	343
Olr857	4	309
Olr93	4	314
Olr931	0	93
Oma1	2	853
Omd	2	10
Omp	4	184
Opa1	3	2304
Opa3	2	1374
Ophn1	0	2365
Oplah	1	557
Optn	2	596
Orai1	2	928
Orai2	0	901
Orai3	1	901
Orc2	0	1933
Orc3	3	3149
Orc4	0	3698
Orc5	3	1756
Orc6	3	684
Ormdl1	4	416
Ormdl2	0	3324
Ormdl3	3	2395
Os9	3	3142
Osbp	2	2696
Osbp2	3	1718
Osbpl10	1	187
Osbpl11	3	1571
Osbpl1a	0	2949
Osbpl2	3	3932
Osbpl3	1	435
Osbpl5	1	37
Osbpl6	2	394
Osbpl7	1	167
Osbpl8	0	3275
Osbpl9	3	3304
Oscar	4	69
Oscp1	1	935
Oser1	3	3107
Osgep	3	2057
Gsta4	3	1
Osgepl1	1	720
Osgin2	0	24
Osm	0	123
Osmr	3	1609
Osr1	2	14
Ostc	0	1109
Ostf1	0	2528
Ostm1	0	2931
Ostn	5	1
Otop1	1	2
Otub1	3	3198
Otub2	2	28
Otud1	0	430
Otud4	2	767
Otud5	0	3850
Otud6b	2	23
Otud7b	2	831
Otulin	3	3428
Otulinl	3	1223
Oxa1l	3	2285
Oxct1	2	518
Oxld1	3	1405
Oxnad1	2	2502
Oxr1	2	2313
Oxsr1	2	2439
Oxtr	1	4
Myl4	1	1
P2rx1	6	4
P2rx3	4	70
P2rx4	0	2149
P2rx5	1	1063
P2ry1	2	96
P2ry10	4	249
P2ry12	0	120
P2ry13	0	269
P2ry14	0	129
P2ry2	0	95
P2ry4	4	581
P2ry6	0	1111
P3h1	1	2671
P3h2	3	2
P3h3	0	642
P3h4	1	278
P4ha1	2	207
P4ha2	1	234
P4ha3	4	3
P4hb	3	3397
P4htm	2	10
Pa2g4	3	2382
Pabir1	3	1192
Pabpc1	3	1586
Pabpc4	2	677
Pabpn1	1	277
Pacc1	0	1105
Pacrgl	2	2694
Pacs1	3	2764
Pacs2	2	1191
Pacsin2	0	2498
Pacsin3	2	255
Padi2	2	112
Paf1	3	3805
Pafah1b1	0	3805
Pafah1b2	3	3214
Pafah1b3	0	34
Pafah2	3	1043
Pag1	0	76
Paics	2	2136
Paip1	2	1376
Paip2b	2	2091
Pak1	2	15
Pak1ip1	3	421
Pak2	0	3772
Pak4	1	1028
Palb2	0	226
Pald1	1	284
Palldl1	1	27
Palm	0	766
Palmd	0	489
Pam	0	2314
Pam16	2	975
Pamr1	2	13
Pan2	0	1535
Pan3	0	1903
Pank1	2	402
Pank2	0	457
Pank3	1	383
Pank4	2	331
Panx1	0	781
Paox	1	1635
Papln	1	112
Nes	1	1
Papola	0	2594
Papolg	0	2191
Pappa1	3	25
Pappa2	1	16
Papss1	3	1839
Papss2	0	695
Paqr3	1	29
Paqr4	0	2177
Paqr5	3	12
Paqr6	1	14
Paqr7	1	2284
Paqr8	0	258
Pard3	0	1771
Pard3b	1	61
Pard6b	0	92
Pard6g	3	2882
Parg	3	2099
Park7	2	1401
Parl	3	3385
Parm1	1	91
Parn	0	2041
Parp1	3	2871
Parp10	1	969
Parp11	1	1853
Parp12	3	1453
Parp14	3	211
Parp16	0	2818
Parp2	0	1404
Parp3	2	1329
Parp6	2	1137
Parp8	0	3
Parp9	4	144
Pars2	3	1716
Parva	0	1948
Parvb	2	1088
Parvg	0	115
Patj	2	315
Patl1	2	1732
Patz1	3	1140
Pawr	0	108
Paxbp1	0	306
Paxip1	0	2124
Paxx	2	1163
Pbdc1	0	542
Pbld2	4	512
Pbrm1	0	3309
Pbx1	0	2842
Pbx2	3	2820
Pbx3	0	264
Pbxip1	2	1690
Pc	1	1002
Pcbd1	1	130
Pcbp1	3	2521
Pcbp2	3	3318
Pcbp3	3	3012
Pcbp4	2	416
Pcca	3	1923
Pccb	3	1895
Pcdh1	0	355
Pcdh12	1	57
Pcdh17	0	662
Pcdh18	0	539
Pcdh19	0	1002
Pcdhac2	0	213
Pcdhb10	3	400
Pcdhb11	3	663
Pcdhb12	0	666
Pcdhb15	0	220
Pcdhb16l	3	2412
Pcdhb20	3	2029
Pcdhb21	0	603
Pcdhb22	3	2301
Pcdhb5	0	135
Pcdhga7	1	2686
Pced1a	0	2182
Pced1b	0	1291
Pcf11	0	812
Pcgf1	0	2652
Pcgf2	3	949
Pcgf3	0	3210
Pcgf5	2	611
Pcgf6	0	117
Pcid2	3	3897
Pcif1	3	1219
Pck1	3	461
Pck2	1	528
Pclaf	0	87
Pcm1	2	618
Pcmt1	2	1904
Pcmtd1	2	890
Pcmtd2	2	2990
Pcna	3	3042
Pcnp	2	1100
Pcnt	2	871
Pcnx1	0	3157
Pcnx3	1	2058
Pcolce	1	855
PCOLCE2	1	23
Pcsk1	0	28
Pcsk1n	1	2
Pcsk4	1	358
Pcsk5	0	1938
Pcsk6	0	34
Pcsk7	1	1770
Pctp	0	356
Pcyox1	2	896
Pcyox1l	3	11
Pcyt1a	2	2710
Pcyt1b	4	118
Pcyt2	1	677
Pdap1	3	1860
Pdcd10	3	3502
Pdcd11	1	1327
Pdcd1lg2	1	402
Pdcd2	3	2974
Pdcd2l	2	222
Pdcd4	0	118
Pdcd5	2	14
Pdcd6	3	4105
Pdcd6ip	0	4658
Pdcd7	1	1156
Pdcl	3	1227
Pdcl3	0	2520
Pde10a	1	1
Pde12	3	2816
Pde1a	0	304
Pde1b	3	1678
Pde2a	3	1384
Pde3a	0	79
Pde3b	3	555
Pde4a	2	199
Pde4b	2	355
Pde4c	1	7
Pde4d	2	150
Pde4dip	2	91
Pde5a	0	22
Pde6d	3	2411
Pde7a	0	401
Pde7b	2	447
Pde8a	0	880
Pde9a	0	801
Pdf	1	1237
Pdgfa	2	3
Pdgfb	0	39
Pdgfc	3	1975
Pdgfd	0	2173
Pdgfra	0	1288
Pdgfrb	3	1866
Pdgfrl	3	512
Pdha1	2	1006
Pdhb	1	153
Pdhx	2	703
Pdia3	3	2018
Pdia4	3	2256
Pdia5	0	969
Pdia6	1	1433
Pdik1l	0	1311
Pdk1	1	312
Pdk2	2	634
Pdk3	0	864
Pdk4	2	214
Pdlim1	0	1296
Pdlim2	1	73
Pdlim3	5	17
Pdlim4	1	4
Pdlim5	2	431
Pdlim7	2	47
Pdp1	2	804
Pdp2	1	795
Pdpk1	3	3802
Pdpn	0	33
Pdpr	2	2196
Pds5a	0	2848
Pds5b	2	2831
Pdss1	2	15
Pdss2	2	1165
Pdxdc1	0	4468
Pdxk	1	581
Pdxp	1	330
Pdzd11	4	569
Pdzd2	1	2615
Pdzd3	4	66
Pdzd8	0	2704
Pdzrn3	2	51
Pea15	1	205
Peak1	0	1876
Pear1	1	448
Pebp1	2	1370
Pecam1	3	1053
Pecr	3	1308
Peds1	3	2544
Pef1	1	1302
Peg10	0	191
Peg3	0	56
Peli1	0	3531
Peli2	0	2084
Peli3	1	530
Pelo	1	470
Pelp1	1	2817
Pemt	1	654
Penk	3	268
Per1	1	1117
Per2	1	173
Per3	1	54
Perm1	2	59
Perp	4	113
Pes1	3	3019
Pet100	3	825
Pex1	0	1249
Pex10	3	2166
Pex11a	3	255
Pex11b	1	4054
Pex11g	1	370
Pex12	2	2036
Pex13	3	2989
Pex14	3	2217
Pex16	3	1455
Pex19	3	2758
Pex2	2	2804
Pex26	1	1877
Pex3	3	2713
Pex5	1	2994
Pex6	1	631
Pex7	3	2805
Pfas	1	538
Pfdn1	2	359
Pfdn2	3	647
Pfdn4	0	9
Pfdn5	3	2094
Pfdn6	3	547
Pfkfb1	1	403
Pfkfb2	1	143
Pfkfb3	3	949
Pfkl	3	1129
Pfkm	2	45
Pfkp	3	1877
Pfn1	3	1551
Pfn2	2	138
Pgam1	1	1487
Pgam2	5	45
Pgam5	1	2521
Pgap1	3	3558
Pgap2	0	2181
Pgap3	3	3243
Pgap4	1	130
Pgap6	1	1622
Pgd	2	557
Pgf	1	5
Pgghg	1	1944
Pggt1b	0	1504
Pgk1	2	720
Pgls	1	1680
Pglyrp1	0	704
Pglyrp2	4	49
Pgm1	2	603
Pgm2	0	2984
Pgm2l1	2	933
Pgm5	0	527
Pgp	2	448
Pgpep1	4	371
Pgrmc1	3	3565
Pgrmc2	3	1632
Pgs1	1	1010
Phactr1	0	2004
Phactr2	0	695
Phactr4	0	1923
Phax	0	3664
Phb	3	2381
Phb2	3	2696
Phc1	2	1375
Phc2	1	1068
Phc3	0	1633
Pheta1	1	221
Pheta2	1	39
Phf1	1	172
Phf10	0	2301
Phf12	0	3673
Phf13	1	1283
Phf14	0	1325
Phf19	1	29
Phf2	2	2773
Phf20	0	2197
Phf20l1	2	252
Phf21a	0	1771
Phf21b	0	52
Phf23	1	641
Phf24	4	51
Phf3	0	2462
Phf5a	3	3698
Phf6	0	2433
Phf7	0	1573
Phf8	0	1241
Phgdh	3	1103
Phip	0	2483
Phka1	2	503
Adgrb2	2	3
Phkb	2	623
Phkg1	2	53
Phkg2	0	3284
Phlda1	1	24
Phlda3	3	1716
Phldb1	1	1959
Phldb2	0	110
Phlpp1	1	721
Phlpp2	0	1020
Phospho1	2	204
Phospho2	2	1272
Phrf1	0	4089
Phtf1	0	1984
Phtf2	2	296
Phyh	2	952
Phyhd1	0	2242
Phykpl	3	2647
Pi15	4	247
Ccr3	4	2
Pi16	2	9
Pi4k2a	3	3895
Pi4k2b	0	713
Pi4ka	0	3781
Pi4kb	1	3157
Pias1	0	765
Pias2	0	2200
Pias3	0	2468
Pias4	1	785
Ccdc9b	1	2
Pibf1	0	588
Picalm	0	3115
Pick1	2	15
Pid1	1	692
Pidd1	1	595
Piezo1	1	1539
Piezo2	1	2
Pif1	4	323
Piga	4	470
Pigb	3	1792
Pigbos1	0	833
Pigc	2	2179
Pigf	1	2994
Pigg	1	3308
Pigh	1	1764
Pigk	3	2251
Pigl	1	25
Pigm	0	3796
Pign	1	1907
Pigo	1	1522
Pigp	2	161
Pigq	2	1827
Pigs	3	3891
Pigt	3	1618
Pigu	3	3129
Pigv	0	1130
Pigx	2	3777
Pih1d1	2	506
Pih1d2	1	73
Pik3ap1	2	35
Pik3c2a	0	331
Pik3c2b	0	5
Pik3c2g	4	349
Pik3c3	3	4319
Pik3ca	2	3006
Pik3cb	0	872
Pik3cd	0	110
Pik3cg	0	1129
Pik3ip1	2	168
Pik3r1	3	1951
Pik3r2	1	488
Pik3r3	0	267
Pik3r4	3	3574
Pik3r5	0	79
Pik3r6	0	169
Pikfyve	0	3978
Pim1	2	6
Pim2	3	445
Pim3	3	1395
Pin1	2	1074
Pin4	2	13
Pink1	2	1415
Pinx1	0	2555
Pip4k2b	2	854
Pip4k2c	3	3625
Pip4p1	1	3546
Pip4p2	2	1890
Pip5k1a	2	1983
Pip5k1b	0	26
Pip5k1c	0	2394
Pip5kl1	3	1506
Pir	3	1190
Pisd	3	2227
Pithd1	1	815
Pitpna	0	1568
Pitpnb	3	3742
Pitpnc1	1	146
Pitpnm1	1	1553
Pitpnm2	1	364
Pitrm1	2	2527
Pja1	1	1528
Pja2	2	2567
Pkd1	1	1215
Pkd2	0	3106
Pkdcc	1	276
Pkhd1l1	2	3
Pkia	2	246
Pkig	0	1144
Pkm	2	333
Pkn1	1	377
Pkn2	0	2620
Pkn3	3	1352
Pknox1	0	1139
Pknox2	2	414
Pkp2	2	211
Pkp4	3	1924
Pla1a	0	129
Pla2g10	0	229
Pla2g12a	2	414
Pla2g15	3	2552
Pla2g2a	2	2
AABR07003049.1	2	1
Pla2g2d	0	343
Pla2g4a	0	180
Pla2g4b	1	183
Pla2g6	1	977
Pla2g7	0	159
Pla2r1	0	925
Plaa	2	2771
Plaat3	1	841
Plaat5	3	324
Plac8	3	15
Plac9	1	50
Plag1	0	1798
Plagl1	0	87
Plagl2	0	2706
Plat	0	423
Plau	2	103
Plaur	1	251
Plbd1	2	1806
Plbd2	1	1893
Plcb1	0	2420
Plcb2	1	75
Plcb3	0	2097
Plcb4	1	345
Plcd1	1	2026
Plcd3	1	10
Afap1l2	1	4
Plcd4	5	14
Lgi2	5	1
Plce1	0	1005
Plcg1	1	723
Plcg2	0	166
Plcl1	0	9
Plcl2	2	362
Plcxd3	0	8
Pld1	0	1950
Pld2	1	685
Pld3	3	2746
Pld4	0	386
Pld6	1	210
Plec	2	479
Plek	3	34
Plekha1	0	2440
Plekha2	0	183
Map7d2	0	1
Plekha3	0	3447
Plekha4	6	2
Aatk	6	2
Lgi4	6	1
Plekha5	0	201
Plekha6	1	6
Plekha7	2	320
Plekha8	0	2819
Plekhb1	6	23
Plekhb2	2	2622
Plekhf1	1	128
Plekhf2	0	2492
Plekhg1	0	425
Plekhg2	1	65
Cacna1c	1	1
Plekhg3	0	1612
Plekhg5	1	495
Plekhh1	4	30
Plekhh2	0	1059
Plekhh3	1	175
Plekhm1	1	1989
Plekhm2	0	2053
Plekhm3	0	2743
Plekhn1	4	10
Plekho1	1	357
Plekho2	0	624
Plgrkt	1	814
Plin1	3	323
Plin2	3	1565
Plin4	3	1666
Plin5	3	1566
Plk2	1	439
Plk3	1	76
Pllp	6	12
Plod1	1	1429
Plod3	1	1887
Plp1	6	17
Itgb4	6	2
Plpbp	2	2772
Plpp1	0	1870
Plpp2	1	7
Plpp3	0	2596
Plpp5	0	2500
Plpp6	3	3234
Plpp7	2	362
Plppr2	1	7
Plppr5	0	1
Plrg1	3	3192
Pls3	3	2411
Plscr2	0	96
Plscr3	1	1185
Plscr4	3	1235
Pltp	3	722
Plvap	3	1228
Plxdc2	3	1712
Plxna1	0	3046
Plxna2	1	216
Plxna3	1	468
Plxna4	1	18
Plxnb1	1	2
Plxnb2	0	2506
Plxnc1	0	73
Plxnd1	1	949
Pm20d1	3	2446
Pm20d2	2	190
Pmaip1	0	437
Pmel	3	411
Pmepa1	3	7
Pmf1	3	1520
Pmfbp1	3	15
Pml	1	512
Pmm1	1	1740
Pmm2	3	2582
Pmp22	6	8
Pmpca	2	1440
Pmpcb	3	2501
Pms1	2	1203
Pms2	0	2685
Pmvk	1	264
Ccl27	1	1
Pnisr	0	595
Pnkd	2	1586
Pnkp	1	1807
Pnma1	4	326
Pnma2	4	196
Pnma3	4	363
Pnma8c	4	62
Pnn	4	44
Pno1	2	1404
Pnp	0	1455
Pnpla2	3	1393
Pnpla3	1	5
Pnpla4	4	167
Pnpla6	1	1374
Pnpla7	3	510
Pnpla8	2	2013
Pnpo	3	2547
Pnpt1	3	2862
Pnrc1	2	366
Pnrc2	0	3084
Poc1a	1	3
Poc1b	0	2844
Poc5	0	4205
Podnl1	4	54
Podxl	3	325
Podxl2	2	103
Pofut1	1	3250
Pofut2	1	2668
Pogk	0	415
Poglut1	0	3357
Poglut2	0	2712
Poglut3	0	2107
Pogz	2	3288
Pola1	0	1725
Pola2	1	22
Polb	2	2250
Pold1	3	1348
Pold2	3	2287
Pold3	0	2336
Pold4	1	1406
Poldip2	2	2141
Poldip3	3	2863
Pole	1	407
Pole3	3	2980
Pole4	1	1748
Polg	1	2077
Polg2	1	214
Polh	1	2734
Poli	0	1595
Polk	0	1281
Poll	2	630
Polm	0	617
Polr1a	3	3776
Polr1b	2	2083
Polr1c	3	2809
Polr1d	1	2460
Polr1e	3	1635
Polr1f	3	1873
Polr1g	0	17
Polr1h	1	1338
Polr2a	3	3223
Polr2b	2	2423
Polr2c	2	2480
Polr2d	3	3254
Polr2e	3	2446
Polr2f	2	1828
Polr2g	3	2389
Polr2h	0	759
Polr2i	3	1300
Polr2j	2	1216
Polr2k	2	824
Polr3a	2	3098
Polr3b	3	2554
Polr3c	0	3261
Polr3d	2	1454
Polr3e	0	3087
Polr3f	0	1610
Polr3g	4	106
Polr3gl	0	708
Polr3h	1	1889
Micb	1	2
Polr3k	2	1669
Polrmt	1	1587
Pom121	3	2743
Pomc	3	44
Pomgnt1	2	1220
Pomgnt2	1	721
Pomk	2	858
Pomp	3	2272
Pomt1	3	3354
Pomt2	3	2193
Pon1	4	437
Pon2	0	2697
Pon3	0	1796
Pop1	0	304
Pop4	3	2817
Pop5	2	1465
Pop7	1	518
Popdc2	2	54
Popdc3	5	2
Por	3	2409
Porcn	0	3859
Postn	0	1500
Pot1	0	3478
Pot1b	0	2287
Pou2af1	3	4
Pou2f1	0	2851
Pou2f2	4	96
Pou6f1	0	17
Ppa1	3	2148
Ppa2	2	1975
Ppan	3	2024
Ppara	2	963
Ppard	3	1472
Pparg	3	2237
Ppargc1b	1	2
Ppat	2	665
Ppcdc	1	13
Ppcs	3	1468
Ppdpf	3	885
Ppfia1	0	2326
Ppfibp1	0	1151
Ppfibp2	4	34
Pphln1	3	3665
Ppial4d	3	1610
Ppib	3	2775
Ppic	1	1049
Ppid	2	68
Ppie	3	2604
Ppif	2	2144
Ppig	0	407
Ppih	3	1658
Ppil1	3	1958
Ppil2	3	3466
Ppil3	2	230
Ppil4	0	1085
Ppil6	4	202
Ppip5k1	3	2619
Ppip5k2	0	1504
Ppl	0	166
Ppm1a	2	1690
Ppm1b	2	1922
Ppm1d	0	1797
Ppm1f	1	711
Ppm1g	3	3809
Ppm1h	0	847
Ppm1k	3	2317
Ppm1l	2	1888
Ppm1m	1	231
Ppm1n	3	5
Ppme1	3	2757
Ppox	1	1423
Ppp1ca	3	3235
Ppp1cb	2	790
Ppp1cc	2	2591
Ppp1r10	1	29
Ppp1r11	3	2111
Ppp1r12a	0	82
Ppp1r12b	2	7
Ppp1r12c	1	49
Ppp1r13b	1	247
Ppp1r13l	1	3
Ppp1r14a	1	5
Ppp1r14b	2	182
Ppp1r14c	3	86
Ppp1r15a	0	20
Ppp1r15b	0	2634
Ppp1r16a	1	922
Ppp1r16b	1	433
Ppp1r1a	2	451
Ppp1r2	2	2057
Ppp1r21	4	278
Ppp1r27	5	51
Ppp1r36	0	86
Ppp1r37	1	1882
Ppp1r3a	5	57
Ppp1r3b	0	1176
Ppp1r3c	2	219
Ppp1r3d	3	527
