	cluster	degree
Rnf144a	1	1733
Rnf144b	0	527
Rnf145	2	1206
Rnf146	0	254
Rnf149	3	30
Rnf150	0	129
Rnf157	2	8
Rnf166	0	521
Rnf167	0	1885
Rnf168	3	941
Rnf169	2	2793
Rnf170	4	8
Asb15	4	1
Rnf181	3	1837
Rnf185	3	439
Rnf187	0	1038
Rnf19a	3	3056
Rnf19b	2	1293
Rnf2	1	69
Rnf20	3	721
Rnf213	2	1738
Rnf214	0	623
Rnf215	1	1554
Rnf216	3	2507
Rnf217	0	1028
Rnf220	3	1793
Rnf24	1	13
Rnf25	3	545
Rnf31	2	1818
Rnf34	1	1126
Rnf38	0	1685
Rnf4	3	2517
Rnf40	2	1470
Rnf41	1	3292
Rnf44	0	163
Rnf5	0	924
Rnf6	0	135
Rnf7	4	28
Rnft1	0	1478
Rngtt	2	2471
Rnh1	0	1584
Rnls	1	3
Isoc1	1	2
Rnmt	0	1692
Rnpc3	0	1725
Rnpep	1	1393
Rnpepl1	0	166
Rnps1	0	2096
Ro60	0	52
Robo4	1	731
Rock1	1	3213
Rock2	0	517
Rogdi	0	1724
Rom1	3	297
Romo1	4	9
Rora	0	1094
Rorc	0	23
Ros1	4	20
Rp2	1	2811
Rp9	3	850
Rpa1	0	221
Rpa2	3	679
Rpa3	0	6
Rpain	0	769
Rpap1	2	107
Rpap2	0	1231
Rpap3	2	2196
Rpe	3	1706
Rpf1	2	856
Rpf2	3	590
Rpgr	1	2213
Rpgrip1l	2	268
Rph3al	1	10
Rpia	4	3
Rpl10a	3	783
Rpl10l	1	7
Rpl11	0	992
Rpl12	2	539
Rpl12-ps1	2	118
Rpl13	3	1711
Rpl14	0	1220
Rpl15	0	1370
Rpl17	0	230
Rpl18	0	1960
Rpl18a	0	1391
Rpl19	0	1332
Rpl21	0	1158
Rpl22l1	0	339
Rpl23	0	1150
Rpl23a	0	1490
Rpl24	0	804
Rpl26	0	597
Rpl27	0	1468
Rpl28	0	1561
Rpl29	0	1692
Rpl3	1	3566
Rpl30	0	1053
Rpl31	3	314
Rpl31l4	0	942
Rpl32	0	677
Rpl34	0	1181
Rpl35	0	532
Rpl35a	0	694
Rpl35al1	2	841
Rpl36a	0	941
Rpl37	0	686
Rpl38	2	1
Rpl39	3	256
AABR07048031.1	3	3
Rpl3l	4	74
Rpl4	0	1241
Rpl5	3	949
Rpl6	3	2266
Rpl7a	0	1481
Rpl7l1	1	3207
Rpl8	0	1962
Rpl9	0	327
Rplp0	3	1080
Rplp1	3	1198
Rplp2	0	1556
Rpn1	3	1962
Rpn2	3	1748
Rpp14	0	1734
Rpp21	3	780
Rpp25l	3	176
Rpp30	0	1749
Rpp38	1	2121
Rpp40	3	1341
Rprd1a	0	472
Rprd1b	0	1245
Rprd2	0	1427
Rps10	0	495
Rps11	0	2014
Rps12	3	699
Rps13	0	1572
Rps14	0	348
Rps15	0	1186
Rps15a	0	840
Rps16	0	851
Rps17	0	473
Rps18	3	465
Rps18l1	0	715
Rps19	3	1674
Rps19bp1	3	287
Rps2	3	1130
Rps20	0	796
Rps21	0	641
Rps23	0	726
Rps24	3	806
Rps25	0	883
Rps27	0	950
Rps27a	0	46
Rps27a-ps1	0	780
Rps27l	0	356
Rps28	2	373
Rps29	0	240
Rps3	3	1155
Rps3a	3	994
Rps4x	3	1033
Rps5	0	1550
Rps6	0	1378
Rps6ka1	1	1420
Rps6ka2	4	112
Rps6ka3	0	1876
Rps6ka4	2	1357
Rps6ka5	0	1341
Rps6kb1	0	29
Rps6kb2	0	1755
Rps6kc1	0	1026
Rps8	2	1419
Rps9	0	1310
Rpsa	0	1391
Rptor	2	649
Rpusd1	0	5
Rad51b	0	1
Rpusd2	2	1999
Rpusd3	0	745
Rpusd4	0	48
Rraga	0	1829
Rragc	3	2736
Rragd	4	79
Rras	0	1608
Rras2	3	470
Rrbp1	1	1897
Rreb1	0	14
Rrm1	0	1363
Rrm2	4	1
Rrm2b	0	21
Rrn3	0	1691
Rrnad1	2	71
Rrp1	3	1989
Rrp12	0	940
Rrp15	1	1
Rrp1b	2	1576
Rrp36	0	1411
Rrp7a	1	2893
Rrp8	3	1150
Rrp9	0	1175
Rrs1	1	1888
Rsad1	2	1542
Rsad2	1	67
Rsbn1	2	1651
Rsbn1l	2	1407
Rsf1	2	208
Rsl1d1	3	672
Rsl24d1	0	1579
Rsph3	2	73
Rspo3	4	44
Rspry1	1	2176
Rsrc1	3	1125
Rsrc2	3	531
Rsrp1	2	739
Rsu1	3	2358
RT1-Ba	1	1627
RT1-Bb	1	2753
RT1-CE1	1	26
RT1-CE11	1	379
RT1-CE14	1	1134
RT1-CE15	2	6
RT1-CE16	1	1206
RT1-CE2	1	58
RT1-Da	1	1405
RT1-Db1	1	2265
RT1-Db2	1	32
RT1-DMa	1	1195
RT1-DMb	1	799
RT1-DOa	2	26
RT1-DOb	1	24
RT1-M3-1	3	819
RT1-N3	1	384
RT1-S3	3	77
RT1-T24-1	1	15
RT1-T24-4	1	300
Rtca	0	289
Rtcb	3	1980
Rtf1	0	1605
Rtfdc1	3	161
Rtkn	0	36
Rtl6	2	490
Rtl8a	4	9
Rtn1	1	312
Rtn2	4	46
Rtn3	1	2936
Rtn4	4	113
Rtn4ip1	4	3
Rtn4rl1	1	1390
Rtp4	1	5
Rtraf	0	920
Rttn	2	1215
Rubcn	2	1635
Rufy1	0	1362
Rufy2	2	2096
Rufy3	0	1106
Rundc1	3	675
Runx1	2	1806
Runx1t1	1	1034
Runx3	1	482
Rup2	5	30
Rusc1	0	1533
Rusc2	0	201
Rusf1	1	1916
Ruvbl1	3	589
Ruvbl2	0	2565
Rwdd1	0	1333
Rwdd2b	0	576
Rwdd3	3	76
Rwdd4	0	21
Rxfp1	2	500
Rxra	0	1016
Rxrb	0	695
Rxrg	4	159
Rxylt1	0	160
Rybp	1	1023
Ryk	0	854
Ryr1	4	16
S100a1	4	4
Rcan2	4	2
S100a10	1	1919
S100a11	1	2200
S100a16	4	3
S100a4	1	820
S100a6	1	1638
S100a8	1	12
S100a9	3	98
S100b	1	928
S100pbp	2	1676
S1pr1	1	1016
S1pr2	1	1928
S1pr3	1	1417
S1pr4	1	481
Sac3d1	1	22
Sacm1l	1	3188
Sacs	4	7
Sae1	2	58
Safb	2	1636
Safb2	2	973
Sall2	1	22
Sall4	4	13
Samd1	2	1536
Samd10	2	6
Samd13	4	22
Samd4a	0	29
Samd4b	1	2802
Samd8	0	585
Samd9	1	1854
Samhd1	1	2139
Samm50	4	16
Sap130	3	2683
Sap18	0	687
Sap25	2	168
Sap30	4	3
Sap30bp	3	2031
Sap30l	0	1103
Sar1a	0	1322
Sar1b	0	2
Saraf	0	1972
Sardh	1	1951
Sarnp	0	574
Sars1	0	1678
Sars2	2	3
Sart1	0	471
Sart3	2	110
Sash1	1	2260
Sash3	1	1407
Sass6	3	17
Sat1	2	2011
Sat2	0	261
Satb1	0	47
Sav1	0	1126
Sbds	0	625
Sbf1	3	636
Sbf2	2	2620
Sbk1	0	501
Sbk2	4	5
Sbno1	0	1870
Sbno2	1	2582
Sc5d	3	26
Scaf1	0	341
Scaf11	0	1950
Scaf4	2	1192
Scaf8	2	1752
Scai	2	771
Scamp1	0	402
Scamp2	1	2281
Scamp4	1	1684
Scamp5	1	517
Scand1	0	32
Scap	0	188
Scaper	0	1603
Scara3	1	1803
Scara5	1	1584
Scarb1	1	2029
Scarb2	1	113
Scarf1	1	326
Scarf2	1	1769
Sccpdh	0	1003
Scd	1	12
Scd2	0	83
Scfd1	0	1621
Scfd2	2	737
Schip1	4	1
Scimp	2	1017
Sclt1	0	999
Scmh1	0	479
Scn1b	4	18
Scn3a	1	365
Scn3b	0	212
Scn4a	4	76
Scn4b	4	37
Scn5a	3	1399
Scn7a	1	102
Scnm1	0	390
Sco1	3	225
Scoc	0	93
Scpep1	1	2885
Scrib	0	394
Scrn1	1	166
Scrn2	4	1
Scrn3	0	89
Scube2	1	2
Scx	4	5
Scyl1	0	1630
Scyl2	2	1383
Scyl3	3	944
Sdad1	3	2215
Sdc1	1	67
Pclaf	1	1
Sdc2	1	1493
Sdc3	1	597
Sdc4	0	238
Sdcbp	1	2899
Sdccag8	3	235
Sde2	1	2299
Sdf2	3	1434
Sdf2l1	1	1474
Sdf4	3	2305
Sdha	4	57
Sdhaf1	0	67
Sdhaf2	0	19
Sdhaf3	0	243
Sdhb	4	25
Sdhc	4	111
Sdhd	4	106
Sdr39u1	4	16
Sec1	0	187
Sec11a	1	2709
Sec11c	3	294
Sec13	0	1710
Sec14l1	2	1625
Sec14l5	4	13
Sec16a	2	2349
Sec16b	4	17
Sec22a	2	1817
Sec22b	3	2242
Sec23a	0	585
Sec23b	1	2781
Sec23ip	2	2210
Sec24a	0	219
Sec24b	0	1940
Sec24c	0	2098
Sec24d	1	2180
Sec31a	1	3793
Sec31b	4	21
Sec61a1	1	2963
Sec61a2	0	108
Sec61b	1	1192
Sec61g	3	58
Sec62	3	2175
Sec63	3	2765
Secisbp2	3	1468
Secisbp2l	1	2120
Sel1l	2	2668
Sel1l3	0	1
Selenbp1	0	2
Selenof	3	416
Selenoh	3	2
H2az1	3	1
Selenoi	2	586
Selenok	4	7
Selenom	1	1783
Selenon	1	2669
Selenoo	0	1123
Selenop	1	1013
Selenos	3	1463
Selenot	0	49
Sell	1	770
Selp	1	991
Selplg	1	2164
Sem1	4	22
Sema3a	4	11
Sema3b	1	384
Sema3c	1	73
Sema3f	1	1014
Sema3g	1	888
Sema4a	1	1192
Sema4b	1	2293
Sema4c	1	71
Sema4d	4	26
Sema5a	1	1192
Sema6a	1	1086
Sema6b	1	1402
Sema6c	4	68
Sema6d	0	65
Sema7a	4	7
Senp1	2	2075
Senp2	0	633
Senp3	0	1726
Senp6	0	1547
Senp7	0	463
Senp8	2	22
Sephs1	3	1156
Sephs2	0	1609
Sepsecs	2	494
Septin1	3	396
Septin10	1	2855
Septin11	0	833
Septin2	3	3395
Septin4	1	578
Septin6	2	2082
Septin7	0	1199
Septin8	1	2546
Septin9	1	2455
Serac1	2	26
Serbp1	0	29
Serf1	0	911
Serf2	0	100
Sergef	0	47
Serhl2	4	1
Serinc1	0	1660
Serinc2	4	105
Serinc3	3	2629
Serinc5	1	1240
Serp1	1	2388
Serpina1	5	32
Serpina12	0	96
Serpina3c	5	30
Serpinb1a	1	935
Serpinb6a	0	631
Serpinb6b	1	4
Serpinb8	1	1140
Serpinb9	1	2384
Serpinc1	5	36
Serpine1	2	701
Serpine2	0	169
Serpinf1	1	644
Serping1	1	2511
Serpinh1	1	1165
Sertad1	0	212
Sertad2	2	40
Sertad3	2	1403
Sesn1	0	438
Sesn2	1	2105
Sesn3	4	2
Naa40	4	1
Sestd1	0	1022
Set	0	1697
Setbp1	2	393
Setd1a	0	1634
Setd1b	1	1760
Setd2	0	1682
Setd3	0	919
Setd4	2	621
Setd5	2	2434
Setd6	0	707
Setd7	0	152
Setdb1	2	3143
Setdb2	1	998
Setmar	3	116
Setx	2	957
Sf1	3	2237
Sf3a1	2	1099
Sf3a2	3	553
Sf3a3	2	2240
Sf3b1	2	2443
Sf3b2	3	1345
Sf3b3	2	2340
Sf3b4	1	2821
Sf3b5	3	1151
Sf3b6	3	1222
Sfi1	1	2108
Sfmbt1	0	499
Sfpq	2	1954
Sfr1	3	1092
Sfrp1	1	2546
Sfrp2	1	1090
Sfrp4	1	396
Sfswap	2	1054
Sft2d1	1	1770
Sft2d2	2	23
Sft2d3	1	1018
Sfxn1	1	3243
Sfxn2	2	661
Sfxn3	2	1135
Sfxn4	2	362
Sfxn5	4	12
Sgca	0	393
Sgcb	0	850
Sgcd	0	92
Sgce	1	1713
Sgcg	0	1226
Sgf29	3	28
Sgk1	0	309
Sgk3	1	1613
Sgms1	0	1116
Sgms2	1	1072
Sgpl1	1	2939
Sgpp1	1	1632
Sgsh	1	2604
Sgsm2	2	2245
Sgsm3	0	399
Sgta	0	747
Sgtb	0	597
Sh2b1	4	5
Sh2b2	2	354
Sh2b3	2	2148
Sh2d3c	1	1041
Sh3bgr	4	55
Sh3bgrl	1	2483
Sh3bgrl2	1	462
Sh3bp1	1	1468
Sh3bp2	1	2268
Sh3bp4	1	1257
Sh3d19	1	2634
Sh3gl1	2	3336
Sh3glb1	0	144
Mb21d2	4	2
Sh3glb2	1	13
Sh3kbp1	4	11
Pon3	4	1
Sh3pxd2a	2	1283
Sh3pxd2b	1	2702
Sh3rf1	1	2341
Sh3rf2	0	22
Sh3tc1	1	2635
Shank3	1	582
Sharpin	0	1348
Shb	4	2
Shbg	0	5
Shc1	1	3651
Shc2	1	8
Shd	2	4
She	1	1234
Shf	1	116
Shfl	1	1658
Shisa4	0	202
Shisa5	1	2614
Shkbp1	1	1852
Shld1	0	255
Shld2	2	1845
Shld3	0	104
Shmt1	1	85
Shmt2	3	1082
Shoc2	0	1024
Shox2	1	2595
Shprh	2	1480
Shq1	2	1752
Shroom4	1	855
Siae	1	214
Siah1	0	1647
Siah2	4	19
Sidt2	0	1587
Sigirr	1	1049
Siglec1	1	1910
Siglec10	1	25
Siglec5	1	469
Sigmar1	1	2294
Sik1	2	52
Sik2	1	1451
Sik3	0	877
Sike1	3	685
Sil1	1	703
Sim2	4	3
Simc1	2	800
Sin3a	3	2473
Sin3b	2	1982
Sinhcaf	1	1348
Sipa1	1	1952
Sipa1l1	2	16
Sipa1l2	0	2
Sipa1l3	2	16
Sirpa	1	3092
Sirt1	3	1125
Sirt2	0	1122
Sirt3	4	5
Cdc42ep2	4	1
Sirt5	0	418
Sirt6	3	1161
Sirt7	1	2110
Siva1	1	326
Six1	0	179
Six4	0	927
Six5	1	2278
Ska2	1	153
Pemt	1	1
Skap1	1	88
Skap2	1	2871
Ski	1	51
Skil	2	16
Skiv2l	0	1660
Skp1	0	1257
Sla	1	1540
Slain2	0	1217
Slamf6	1	46
Slamf7	1	2221
Slamf8	1	1261
Slamf9	1	1281
Slbp	1	40
Slc10a3	4	2
Slc10a5	2	133
Slc10a6	1	2840
Slc10a7	1	2713
Slc11a1	3	1854
Slc11a2	1	977
Slc12a2	0	965
Slc12a4	2	1974
Slc12a6	3	1075
Slc12a7	1	1877
Slc12a9	1	2424
Slc13a3	1	796
Slc15a2	1	1151
Slc15a3	1	1466
Slc15a4	3	2029
Slc16a1	4	64
Slc16a10	2	6
Slc16a2	2	5
Slc16a3	4	94
Slc16a4	4	13
Slc16a6	4	3
Slc18b1	0	876
Slc19a1	1	50
Slc19a2	2	21
Slc1a3	1	605
Slc1a4	1	134
Slc1a5	1	2559
Slc20a1	1	2291
Slc20a2	0	393
Slc22a17	1	13
Slc22a18	1	2063
Slc22a23	0	72
Slc22a5	4	1
Slc23a2	1	1717
Slc24a3	1	505
Slc25a1	1	387
Slc25a10	1	236
Slc25a11	4	93
Slc25a12	4	35
Slc25a13	2	13
Slc25a14	3	396
Slc25a17	0	1624
Slc25a19	3	213
Slc25a20	0	156
Slc25a22	2	262
Slc25a23	4	8
Slc25a24	1	2070
Slc25a25	4	54
Slc25a27	0	175
Slc25a28	0	1345
Slc25a29	0	24
Slc25a32	3	983
Slc25a35	0	335
Slc25a36	2	127
Slc25a37	2	88
Slc25a38	0	1275
Slc25a39	0	661
Slc25a4	4	138
Slc25a40	2	17
Slc25a42	0	1
Slc25a44	0	1509
Slc25a45	1	1205
Slc25a46	0	380
Slc25a5	1	2402
Slc26a10	1	214
Slc26a11	1	556
Slc26a2	1	2181
Slc26a6	2	283
Slc26a8	2	37
Slc27a1	1	754
Slc27a3	1	445
Slc27a4	1	1559
Slc28a2	1	2860
Slc29a1	0	962
Slc29a2	2	21
Slc29a3	1	2096
Slc2a1	1	2351
Slc2a12	4	87
Slc2a13	1	49
RGD1309651	1	1
Slc2a2	2	46
Slc2a3	1	1795
Slc2a4	0	5
Slc2a5	0	1093
Slc2a8	0	86
Slc2a9	1	2744
Slc30a1	2	2609
Slc30a2	0	35
Slc30a3	4	5
Slc30a4	3	1743
Slc30a5	1	1913
Slc30a6	1	2072
Slc30a7	1	2978
Slc30a9	0	1010
Slc31a1	1	709
Slc31a2	3	942
Slc33a1	1	2898
Slc35a1	0	1579
Slc35a2	1	1895
Slc35a4	4	43
Slc35a5	3	1021
Fcrla	3	1
Slc35b1	0	2125
Slc35b2	1	73
Slc35b3	2	1844
Slc35b4	1	1563
Slc35c1	3	43
Slc35c2	2	59
Slc35d1	4	6
Slc35d2	1	503
Slc35e1	0	96
Slc35e2b	2	771
Slc35e3	2	3270
Slc35e4	4	15
Slc35f5	0	437
Slc35f6	3	920
Slc35g1	0	3
Myorg	0	1
Slc36a1	1	1744
Slc36a4	1	2816
Slc37a1	4	2
Ppif	4	1
Slc37a2	1	1238
Slc37a3	2	3015
Slc37a4	4	100
Rpl22	4	1
Slc38a1	0	160
Slc38a10	1	3475
Slc38a2	0	95
Slc38a3	4	16
Slc38a4	0	1116
Slc38a6	2	212
Scly	2	3
Slc38a7	0	931
Slc38a8	2	230
Slc38a9	3	1947
Slc39a1	1	269
Slc39a10	1	1240
Slc39a11	1	1057
Slc39a13	4	7
Slc39a14	2	1675
Slc39a3	4	6
Slc39a6	2	2588
Slc39a7	1	1619
Slc39a8	1	1977
Slc39a9	1	2705
Slc3a2	1	1482
Slc41a1	2	5
Slc41a2	0	118
Slc41a3	4	101
Ntmt1	4	1
Slc43a1	0	78
Slc43a2	0	21
Slc43a3	1	1258
Slc44a1	2	3095
Slc44a2	0	133
Slc46a1	2	1163
Slc46a3	0	3
Slc47a1	4	1
Slc48a1	0	613
Slc49a4	4	11
Slc4a1	1	128
Slc4a1ap	0	23
Slc4a2	1	588
Slc4a3	2	8
Slc4a4	4	12
Slc4a7	2	1420
Slc50a1	3	2673
Slc5a1	2	6
Slc5a3	1	344
Slc5a6	2	429
Slc66a1	2	325
Slc66a2	0	13
Slc66a3	1	2879
Slc6a6	2	375
Slc6a8	4	94
Slc7a10	1	1057
Slc7a15	1	48
Slc7a2	0	582
Slc7a5	2	106
Slc7a6	2	1978
Slc7a6os	3	360
Slc7a7	1	1826
Slc7a8	0	47
Slc8a1	0	5
Slc8a2	0	497
Slc8a3	4	11
Slc8b1	1	2900
Slc9a1	1	3147
Slc9a2	4	60
Slc9a3r1	1	1310
Slc9a3r2	1	970
Slc9a5	0	3
Slc9a6	0	391
Slc9a7	2	640
Slc9a8	0	572
Slc9a9	1	1791
Slco1b2	2	23
Slco2a1	1	2003
Slco2b1	1	2716
Slco3a1	0	850
Slco4a1	4	1
Slco5a1	4	31
Slf2	2	278
Slfn13	1	1384
Slfn2	1	2159
Slfn4	1	105
Slfn5	1	2589
Slirp	0	84
Slit3	1	1566
Slk	2	109
Slmap	0	569
Sln	0	26
Slpi	1	1121
Slpil3	1	4
Sltm	0	1014
Slu7	0	768
Slx1b	2	1301
Slx4	2	69
Smad1	1	2654
Smad2	1	1063
Smad3	4	13
Smad4	0	1361
Smad5	2	1201
Smad6	4	15
Smad7	0	353
Smagp	1	2
Smap1	0	1180
Smap2	1	756
Smarca2	2	679
Smarca4	0	1137
Smarca5	2	1986
Smarcad1	2	2586
Smarcal1	1	486
Smarcb1	2	2623
Smarcc1	0	1900
Smarcc2	2	2596
Smarcd1	2	2605
Smarcd2	1	3001
Smarcd3	4	11
Smarce1	2	1172
Smc1a	1	2279
Smc2	1	1360
Smc3	1	2691
Smc4	1	365
Smc5	2	2304
Smc6	2	16
Smchd1	1	3098
Smco1	4	4
Smco4	1	821
Smcr8	3	2029
Smdt1	4	25
Smg1	2	1294
Smg5	0	911
Smg6	2	2527
Smg7	0	307
Smg8	3	1491
Smg9	2	18
Smim10l1	0	397
Smim11a	0	35
Smim12	3	2
Smim14	1	3083
Smim15	3	1358
Smim19	0	10
Smim26	0	1067
Smim27	0	10
Smim29	3	268
Smim3	1	1795
Smim7	2	83
Smim8	0	238
Smn1	0	1816
Smndc1	0	2251
Smo	1	1179
Smoc1	1	562
Smoc2	4	8
Smpd1	4	24
Smpd2	2	1485
Smpd3	1	797
Smpd4	2	1740
Smpdl3b	1	14
Sms	0	2
Smtn	4	2
Smtnl1	0	8
Smu1	0	1546
Smug1	1	2145
Smurf1	1	215
Smurf2	1	1554
Smyd1	4	49
Smyd2	0	23
Smyd3	0	34
Smyd4	0	268
Smyd5	2	1226
Snai1	1	139
Snai3	0	317
Snap25	0	2
Snap29	0	2461
Snap47	4	28
Snapc1	1	2055
Snapc2	3	1149
Snapc3	3	2301
Snapc4	0	1111
Snapin	0	1155
Sncg	1	1541
Snd1	1	3282
Sned1	1	1080
Snf8	0	30
Snn	1	21
Snrk	1	955
Snrnp200	0	1116
Snrnp25	0	44
Snrnp27	0	396
Snrnp35	3	683
Snrnp40	3	2045
Snrnp48	2	802
Snrnp70	2	1280
Snrpa	2	1465
Snrpa1	3	1987
Snrpb	1	6
Snrpb2	3	392
Snrpc	0	14
Snrpd1	2	329
Snrpd2	0	643
Snrpd3	3	1651
Snrpe	2	337
Snrpel1	0	1114
Snrpf	2	23
Snrpg	0	1537
Snrpn	4	5
Snta1	4	6
Sntb2	1	2592
Snu13	0	1772
Snupn	3	252
Snw1	0	1228
Snx1	1	3571
Snx10	0	1196
Snx11	3	549
Snx13	0	1221
Snx14	2	2237
Snx15	3	282
Snx16	3	573
Snx17	3	1547
Snx18	1	1658
Snx19	2	465
Snx2	3	2760
Snx20	1	503
Snx21	1	223
Snx24	0	109
Snx25	2	1542
Snx27	0	928
Snx29	2	1715
Snx3	0	16
Snx30	1	2706
Snx33	1	2657
Snx4	2	2454
Snx5	0	341
Snx6	1	2093
Snx7	1	1142
Snx8	1	2018
Snx9	1	3253
Soat1	1	2480
Sobp	0	145
Socs1	1	663
Socs2	1	2
Socs3	2	9
Socs4	3	1930
Socs5	3	2287
Socs6	0	510
Socs7	4	4
Sod1	0	1249
Sod2	4	20
Sod3	4	3
Soga1	1	1625
Son	2	1309
Sorbs1	0	762
Sorbs2	1	304
Sorbs3	0	197
Sord	3	1184
Sorl1	4	2
Sort1	0	61
Sos1	2	494
Sos2	0	28
Sox13	1	130
Sox17	1	737
Sox18	1	636
Sox4	1	841
Sox6	4	39
Sox7	1	568
Sox9	0	5
Sp1	3	3022
Sp100	1	3102
Sp110	1	475
Sp140	1	2299
Sp2	0	915
Sp3	3	2501
Sp4	0	1062
Spa17	4	2
Spaca6	2	163
Spag7	0	571
Spag9	0	53
Sparc	1	1414
Sparcl1	1	601
Spart	0	1059
Spast	0	657
Spata1	3	84
Spata13	1	501
Spata2	3	99
Spata24	4	3
Spata33	3	257
Spata5	2	1199
Spata5l1	1	63
Spata6	1	894
Spata7	0	1012
Spats2	1	1291
Spats2l	1	2412
Spcs1	0	2127
Spcs2	3	419
Spcs3	0	2555
Spdl1	1	1
Spdya	0	26
Specc1	0	143
Specc1l	0	1544
Speg	0	205
Spen	0	1614
Spg11	0	395
Spg21	3	2748
Spg7	4	1
Sphk2	1	422
Spi1	1	1733
Spib	1	14
Spice1	3	15
Spidr	0	1227
Spin1	0	1939
Spindoc	1	1157
Spint2	1	1432
Spire1	3	220
Spn	1	1132
Spns1	4	1
Spns2	1	689
Spock1	2	41
Spock2	2	21
Spon1	1	1250
Spon2	1	275
Spop	4	7
Spopl	4	45
Spout1	3	549
Spp1	2	11
Sppl2a	0	2988
Sppl2b	4	28
Sppl3	2	1927
Spr	1	179
Spred1	1	3480
Spred2	1	2166
Spred3	1	367
Spring1	2	645
Sprtn	2	29
Spry1	1	119
Spry2	1	69
Spry4	1	354
Spryd3	1	1833
Spryd4	0	18
Spryd7	0	1489
Spsb1	1	3262
Spsb2	1	2245
Spsb3	4	38
Spsb4	0	52
Sptan1	1	2489
Sptb	0	832
Sptbn1	1	1946
Sptlc1	1	2346
Sptlc2	1	2844
Sptssa	0	588
Spty2d1	1	2959
Sqor	0	749
Sqstm1	0	1229
Sra1	0	1738
Srbd1	4	21
Src	3	29
Sec22c	3	1
Srcap	2	1210
Srcin1	0	2
Srd5a1	4	1
Srd5a3	1	2345
Srebf1	4	18
Srebf2	2	741
Srek1	2	1135
Srek1ip1	3	68
Srf	4	74
Srfbp1	2	838
Srgap2	1	3068
Srgn	1	2148
Sri	1	2960
Srl	4	99
Srm	0	2081
Srp14	0	20
Srp19	0	79
Srp54a	0	1817
Srp68	0	1516
Srp72	0	2243
Srp9	0	5
Srpk1	0	2182
Srpk2	2	531
Srpk3	0	86
Srpra	0	293
Srr	1	25
Srrd	0	13
Srrm1	2	1559
Srrm2	2	522
Srsf1	2	1584
Srsf10	2	2617
Srsf11	2	1855
Srsf2	2	1821
Srsf3	2	1919
Srsf4	0	2309
Srsf5	2	487
Srsf6	2	2884
Srsf7	2	2595
Srsf9	1	1866
Ss18	1	3480
Ss18l1	4	13
Ss18l2	0	67
Ssb	0	1320
Ssbp1	3	254
Ssbp2	0	37
Ssbp3	1	2398
Ssbp4	1	355
Ssc4d	4	31
Ssc5d	1	1133
Ssh1	2	921
Ssh2	2	682
Ssh3	1	2811
Ssmem1	0	7
Ssna1	0	303
Sspn	0	6
Ssr1	1	418
Ssr2	1	1582
Ssr3	0	1710
Ssr4	0	523
Ssrp1	0	2662
Ssu72	0	1751
Ssx2ip	0	28
St14	1	1332
St3gal1	4	9
Smtnl2	4	3
St3gal2	0	636
St3gal3	0	1105
St3gal4	3	1731
St3gal5	0	788
St6gal1	2	2286
St6galnac2	1	877
St6galnac4	0	1009
St6galnac6	0	54
ST7	0	139
St7l	1	1098
St8sia1	4	5
Fundc1	4	2
St8sia4	1	2233
St8sia5	0	48
Stab1	1	1824
Stac3	4	73
Stag1	2	1616
Stag2	2	1957
Stam	2	2313
Stam2	2	1630
Stambp	2	1985
Stambpl1	1	430
Stap1	1	340
Stap2	2	165
Stard10	4	15
Stard13	1	1591
Stard3	0	1109
Stard3nl	2	1685
Stard4	1	154
Stard5	1	1523
Stard6	0	295
Stard7	0	44
Stard8	1	467
Stard9	2	767
Stat2	1	2600
Stat3	2	2809
Stat4	3	45
Stat5a	2	6
Stat5b	0	363
Stat6	1	2994
Stau1	0	2298
Stbd1	4	83
Stc1	1	345
Stc2	1	10
Steap3	1	179
Steap4	1	3165
Steep1	0	1178
Stim1	0	34
Stim2	2	128
Stimate	1	585
Sting1	1	2107
Stip1	0	1189
Stk10	1	2074
Stk11	4	17
Stk11ip	2	1674
Stk16	2	183
Stk17b	3	2597
Stk19	1	2043
Stk24	3	224
Stk25	0	1692
Stk3	1	2378
Stk35	2	605
Stk38	1	1199
Mre11	3	2
Stk38l	1	507
Stk39	1	551
Stk4	0	1534
Stk40	0	1356
Stmn1	1	186
Stmn2	1	538
Ing2	1	1
Stmn3	4	1
Stn1	2	3
Stom	1	2554
Stoml1	3	390
Stoml2	0	1872
Ston1	1	1561
Ston2	0	9
Stox2	1	329
Strada	2	2514
Stradb	0	8
Strap	0	1443
Strip1	2	1423
Strip2	1	4
Strn	2	2718
Strn3	0	1441
Strn4	2	629
Sts	0	245
Stt3a	1	3454
Stt3b	2	174
Stub1	0	395
Stx12	0	1306
Stx16	2	1007
Stx17	2	10
Stx18	0	1926
Stx2	0	695
Stx3	1	2355
Stx4	0	265
Stx5	3	3325
Stx6	2	109
Stx7	3	1951
Stx8	3	855
Stxbp1	0	97
Stxbp2	1	1574
Stxbp3	3	166
Stxbp5	2	2463
Stxbp6	1	606
Styx	3	15
Sub1	0	521
Sucla2	4	86
Suclg1	4	81
Suclg2	0	557
Suco	2	2875
Suds3	0	1813
Sufu	2	965
Sugp1	0	1723
Sugp2	0	1
Sugt1	0	965
Sulf1	1	1157
Sulf2	1	2866
Sult1a1	1	1366
Sult2a2	5	30
Sumf1	3	2487
Sumf2	1	2405
Sumo1	0	1020
Sun1	1	776
Sun2	0	432
Suox	0	2
Supt16h	1	2999
